"has_media","hashtags__001","hashtags__002","hashtags__003","hashtags__004","hashtags__005","hashtags__006","img_urls__001","img_urls__002","img_urls__003","img_urls__004","is_replied","is_reply_to","likes","links__001","links__002","parent_tweet_id","replies","retweets","screen_name","text","text_html","timestamp","timestamp_epochs","tweet_id","tweet_url","user_id","username","video_url"
"False","","","","","","","","","","","True","False","5","","","","1","4","TPSOperations","Collision:\nKeele St/ Grandravine Dr\n- 2 vehicles involved\n- 1 person taken to hospital with injuries, do not appear to be life threatening\n-EB Grandravine Dr is currently closed at sharpecroft\n^adc","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Collision:\nKeele St/ Grandravine Dr\n- 2 vehicles involved\n- 1 person taken to hospital with injuries, do not appear to be life threatening\n-EB Grandravine Dr is currently closed at sharpecroft\n^adc</p>","2019-11-27T17:54:10","1574877250","1199748260380004353","/TPSOperations/status/1199748260380004353","463933187","Toronto Police Operations",""
"False","GO2289078","","","","","","","","","","True","False","18","","","","11","15","TPSOperations","Collision:\nSilver star Blvd/ Midland Ave\n-single vehicle into a building\n- no apparent injuries \n- vehicle is reportedly now inside of the building\n- we are responding\n#GO2289078","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Collision:\nSilver star Blvd/ Midland Ave\n-single vehicle into a building\n- no apparent injuries \n- vehicle is reportedly now inside of the building\n- we are responding\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2289078?src=hash""><s>#</s><b>GO2289078</b></a></p>","2019-11-27T17:17:53","1574875073","1199739132429455361","/TPSOperations/status/1199739132429455361","463933187","Toronto Police Operations",""
"False","GO2287917","","","","","","","","","","False","False","13","","","","0","6","TPSOperations","Fire:\nBloor St/ St Clarens Ave\n- fire in the alleyway beside a building\n- we are OS with @Toronto_Fire\n- no injuries reported at this time\n- Bloor St is currently closed from St Clarens/ Lansdowne \n#GO2287917^adc","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fire:\nBloor St/ St Clarens Ave\n- fire in the alleyway beside a building\n- we are OS with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142338997"" dir=""ltr"" href=""/Toronto_Fire""><s>@</s><b>Toronto_Fire</b></a>\n- no injuries reported at this time\n- Bloor St is currently closed from St Clarens/ Lansdowne \n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2287917?src=hash""><s>#</s><b>GO2287917</b></a>^adc</p>","2019-11-27T14:15:12","1574864112","1199693155429421057","/TPSOperations/status/1199693155429421057","463933187","Toronto Police Operations",""
"False","GO2286206","","","","","","","","","","True","False","35","","","","15","34","TPSOperations","SOUND OF GUNSHOTS:\nKingston Rd & Lochleven Dr\n- multiple gunshots heard in the area\n- officers o/s\n- shell casings located\n- no reported victims/injuries at this point\n- evidence of gunfire in the area, bullet holes found in parked vehicles\n- will update\n#GO2286206\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SOUND OF GUNSHOTS:\nKingston Rd &amp; Lochleven Dr\n- multiple gunshots heard in the area\n- officers o/s\n- shell casings located\n- no reported victims/injuries at this point\n- evidence of gunfire in the area, bullet holes found in parked vehicles\n- will update\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2286206?src=hash""><s>#</s><b>GO2286206</b></a>\n^al</p>","2019-11-27T04:55:53","1574830553","1199552401260367872","/TPSOperations/status/1199552401260367872","463933187","Toronto Police Operations",""
"True","Toronto","StaySafepic","","","","","https://pbs.twimg.com/media/EKVHgepWwAE6O-_.jpg","","","","True","False","73","","","","10","5","CopWhoLovesCars","What’s up #Toronto?? Just starting my evening shift at the @TPSOperations centre on Day 6!! Seems like it’s been a busy day, hopefully things have calmed down. First order of business, stay caffeinated w/ java!! I will keep everyone updated on the latest in our city!! #StaySafepic.twitter.com/ur6pdVp89W","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What’s up <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Toronto?src=hash""><s>#</s><b>Toronto</b></a>?? Just starting my evening shift at the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> centre on Day 6!! Seems like it’s been a busy day, hopefully things have calmed down. First order of business, stay caffeinated w/ java!! I will keep everyone updated on the latest in our city!! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StaySafe?src=hash""><s>#</s><b>StaySafe</b></a><img alt=""👍🏻"" aria-label=""Emoji: Thumbs up sign (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d-1f3fb.png"" title=""Thumbs up sign (light skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ur6pdVp89W"">pic.twitter.com/ur6pdVp89W</a></p>","2019-11-26T21:43:10","1574804590","1199443504583319558","/CopWhoLovesCars/status/1199443504583319558","2483614855","Alex Li",""
"False","","","","","","","","","","","True","False","79","","","","14","17","TPSOperations","ATTENTION MEDIA\nAn officer will be available at HQ for clips on the recent assaults where suspected feces was poured over people.\nMake your way to the Grenville doors.\n^co","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ATTENTION MEDIA\nAn officer will be available at HQ for clips on the recent assaults where suspected feces was poured over people.\nMake your way to the Grenville doors.\n^co</p>","2019-11-26T15:17:47","1574781467","1199346520077656065","/TPSOperations/status/1199346520077656065","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","14","","","","1","0","TPSOperations","@CopWhoLikesCars is back in tomorrow.\nThat's it for me @TPSOperations .\nI'll be back Thursday.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">@CopWhoLikesCars is back in tomorrow.\nThat's it for me <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> .\nI'll be back Thursday.</p>","2019-11-26T06:59:04","1574751544","1199221012547670016","/TPSOperations/status/1199221012547670016","463933187","Toronto Police Operations",""
"True","GO2276269","","","","","","https://pbs.twimg.com/media/EKR7GunWoAAlcB0.png","","","","True","False","9","","","","1","52","TPSOperations","MISSING:\nLawrence Louden, 59\n- Last seen Nov 18, in the afternoon, George St + Dundas St\n- 5'9, 150, slim build, grey hair, unshaven\n- Black hooded sweater, leather jacket, black winter hat\n- He may wear glasses\n#GO2276269\n^dhpic.twitter.com/9rjF7buRRa","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MISSING:\nLawrence Louden, 59\n- Last seen Nov 18, in the afternoon, George St + Dundas St\n- 5'9, 150, slim build, grey hair, unshaven\n- Black hooded sweater, leather jacket, black winter hat\n- He may wear glasses\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2276269?src=hash""><s>#</s><b>GO2276269</b></a>\n^dh<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9rjF7buRRa"">pic.twitter.com/9rjF7buRRa</a></p>","2019-11-26T06:50:08","1574751008","1199218763796811776","/TPSOperations/status/1199218763796811776","463933187","Toronto Police Operations",""
"False","GO2278928","","","","","","","","","","True","False","627","","","","134","489","TPSOperations","ASSAULT:\nCollege St + University Av\n- Near University building\n- On the street\n- Bucket of feces dumped on girl\n- Suspect ran e/b on College St\n- Suspect is male, black, 30's, tall, medium build\n- Yellow construction hard hat, blue shirt, gloves\n#GO2278928\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ASSAULT:\nCollege St + University Av\n- Near University building\n- On the street\n- Bucket of feces dumped on girl\n- Suspect ran e/b on College St\n- Suspect is male, black, 30's, tall, medium build\n- Yellow construction hard hat, blue shirt, gloves\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2278928?src=hash""><s>#</s><b>GO2278928</b></a>\n^dh</p>","2019-11-26T05:01:05","1574744465","1199191322772545536","/TPSOperations/status/1199191322772545536","463933187","Toronto Police Operations",""
"False","GO2278743","","","","","","","","","","True","False","77","","","","19","120","TPSOperations","ROBBERY:\nEllesmere Rd + Birchmount Rd \n- In a parking lot\n- Woman approached by 4 men wearing masks\n- 2-3 of the men brandished guns\n- Woman carjacked\n- Silver Dodge Durango taken\n- Last seen w/b Ellesmere Rd\n#GO2278743\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ROBBERY:\nEllesmere Rd + Birchmount Rd \n- In a parking lot\n- Woman approached by 4 men wearing masks\n- 2-3 of the men brandished guns\n- Woman carjacked\n- Silver Dodge Durango taken\n- Last seen w/b Ellesmere Rd\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2278743?src=hash""><s>#</s><b>GO2278743</b></a>\n^dh</p>","2019-11-26T04:10:47","1574741447","1199178661137649665","/TPSOperations/status/1199178661137649665","463933187","Toronto Police Operations",""
"False","GO2278510","","","","","","","","","","True","False","24","","","","6","15","TPSOperations","PERSON WITH A KNIFE:\nArcot Bl + Albion Rd\n- Man with a knife\n- Running around neighborhood\n- Knocking on people's door\n- Police o/s\n- 1 man in custody\n- No injuries\n#GO2278510\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">PERSON WITH A KNIFE:\nArcot Bl + Albion Rd\n- Man with a knife\n- Running around neighborhood\n- Knocking on people's door\n- Police o/s\n- 1 man in custody\n- No injuries\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2278510?src=hash""><s>#</s><b>GO2278510</b></a>\n^dh</p>","2019-11-26T03:23:35","1574738615","1199166786052202496","/TPSOperations/status/1199166786052202496","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","False","False","31","","","","0","3","PC_Hoppee","Hey guys!\nAlex is off today so yours truly will be filling in.\nHope you're having a good day.\nLet's see what the night will bring @TPSOperations","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey guys!\nAlex is off today so yours truly will be filling in.\nHope you're having a good day.\nLet's see what the night will bring <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a></p>","2019-11-25T21:37:41","1574717861","1199079735587983361","/PC_Hoppee/status/1199079735587983361","2341972867","David Hopkinson",""
"False","GO2274829","","","","","","","","","","True","False","14","","","","9","9","TPSOperations","Collision: \nDon Mills Rd/ Green Belt Dr\n- 2 vehicles involved\n- one of the vehicles struck a pole, the pole is now on the ground\n- serious injuries reported\n- 1 person is trapped in a vehicle\n- we are now OS \n#GO2274829^adc","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Collision: \nDon Mills Rd/ Green Belt Dr\n- 2 vehicles involved\n- one of the vehicles struck a pole, the pole is now on the ground\n- serious injuries reported\n- 1 person is trapped in a vehicle\n- we are now OS \n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2274829?src=hash""><s>#</s><b>GO2274829</b></a>^adc</p>","2019-11-25T17:21:16","1574702476","1199015205013016577","/TPSOperations/status/1199015205013016577","463933187","Toronto Police Operations",""
"False","2271121","","","","","","","","","","True","False","14","","","","1","19","TPSOperations","STABBING\nYonge St + Grenville St\n- officers on scene investigating\n- reports of a female victim with knife wound injury to her hand\n- injuries do no appear life threatening\n- no suspect info at this time\n- @torontomedics assisting \n- will update \nGO#2271121 \n^ep2","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">STABBING\nYonge St + Grenville St\n- officers on scene investigating\n- reports of a female victim with knife wound injury to her hand\n- injuries do no appear life threatening\n- no suspect info at this time\n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>torontomedics</b></a> assisting \n- will update \nGO#2271121 \n^ep2</p>","2019-11-25T01:54:34","1574646874","1198781993384853504","/TPSOperations/status/1198781993384853504","463933187","Toronto Police Operations",""
"False","GO2270800","","","","","","","","","","False","False","6","","","","0","4","TPSOperations","COLLISION:\nSewells Rd & McLevin Ave\n- 2 vehicles involved \n- @TorontoMedics assisting\n- unknown injuries\n- possible delay in area\n- consider alternate routes\n#GO2270800\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nSewells Rd &amp; McLevin Ave\n- 2 vehicles involved \n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a> assisting\n- unknown injuries\n- possible delay in area\n- consider alternate routes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2270800?src=hash""><s>#</s><b>GO2270800</b></a>\n^al</p>","2019-11-25T00:45:23","1574642723","1198764585894985728","/TPSOperations/status/1198764585894985728","463933187","Toronto Police Operations",""
"True","Toronto","Teamwork","MakesTheDreamWork","","","","https://pbs.twimg.com/media/EKLVsUrWkAA9Sz1.jpg","","","","True","False","42","","","","1","6","CopWhoLovesCars","Things just got a little more exciting with Mr. Ed Parks @ParksAndThomas in the house!!  I’m gonna hand over the @TPSOperations desk to ^ep2 for the night, as I assist with training in the background. Stay tuned #Toronto!! #Teamwork #MakesTheDreamWork pic.twitter.com/2U91yEPz4y","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Things just got a little more exciting with Mr. Ed Parks <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2449812192"" dir=""ltr"" href=""/ParksAndThomas""><s>@</s><b>ParksAndThomas</b></a> in the house!! <img alt=""🙌🏻"" aria-label=""Emoji: Person raising both hands in celebration (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64c-1f3fb.png"" title=""Person raising both hands in celebration (light skin tone)""/><img alt=""🙌🏻"" aria-label=""Emoji: Person raising both hands in celebration (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64c-1f3fb.png"" title=""Person raising both hands in celebration (light skin tone)""/><img alt=""🙌🏻"" aria-label=""Emoji: Person raising both hands in celebration (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64c-1f3fb.png"" title=""Person raising both hands in celebration (light skin tone)""/> I’m gonna hand over the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> desk to ^ep2 for the night, as I assist with training in the background. Stay tuned <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Toronto?src=hash""><s>#</s><b>Toronto</b></a>!! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Teamwork?src=hash""><s>#</s><b>Teamwork</b></a><img alt=""👊🏻"" aria-label=""Emoji: Fisted hand sign (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44a-1f3fb.png"" title=""Fisted hand sign (light skin tone)""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MakesTheDreamWork?src=hash""><s>#</s><b>MakesTheDreamWork</b></a> <img alt=""🤝"" aria-label=""Emoji: Handshake"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f91d.png"" title=""Handshake""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2U91yEPz4y"">pic.twitter.com/2U91yEPz4y</a></p>","2019-11-25T00:08:57","1574640537","1198755414600560640","/CopWhoLovesCars/status/1198755414600560640","2483614855","Alex Li",""
